molecule_id,smiles,dipolemoment_max,pyr_P_max,pyr_alpha_max,qpole_amp_max,qpoletens_xx_max,qpoletens_yy_max,qpoletens_zz_max,sterimol_B1_max,sterimol_B5_max,sterimol_L_max,sterimol_burB1_max,sterimol_burB5_max,sterimol_burL_max,vbur_far_vbur_max,vbur_far_vtot_max,vbur_max_delta_qvbur_max,vbur_max_delta_qvtot_max,vbur_near_vbur_max,vbur_near_vtot_max,vbur_ovbur_max_max,vbur_ovbur_min_max,vbur_ovtot_max_max,vbur_ovtot_min_max,vbur_qvbur_max_max,vbur_qvbur_min_max,vbur_qvtot_max_max,vbur_qvtot_min_max,vbur_vbur_max,dipolemoment_min,pyr_P_min,pyr_alpha_min,qpole_amp_min,qpoletens_xx_min,qpoletens_yy_min,qpoletens_zz_min,sterimol_B1_min,sterimol_B5_min,sterimol_L_min,sterimol_burB1_min,sterimol_burB5_min,sterimol_burL_min,vbur_far_vbur_min,vbur_far_vtot_min,vbur_max_delta_qvbur_min,vbur_max_delta_qvtot_min,vbur_near_vbur_min,vbur_near_vtot_min,vbur_ovbur_max_min,vbur_ovbur_min_min,vbur_ovtot_max_min,vbur_ovtot_min_min,vbur_qvbur_max_min,vbur_qvbur_min_min,vbur_qvtot_max_min,vbur_qvtot_min_min,vbur_vbur_min,dipolemoment_delta,pyr_P_delta,pyr_alpha_delta,qpole_amp_delta,qpoletens_xx_delta,qpoletens_yy_delta,qpoletens_zz_delta,sterimol_B1_delta,sterimol_B5_delta,sterimol_L_delta,sterimol_burB1_delta,sterimol_burB5_delta,sterimol_burL_delta,vbur_far_vbur_delta,vbur_far_vtot_delta,vbur_max_delta_qvbur_delta,vbur_max_delta_qvtot_delta,vbur_near_vbur_delta,vbur_near_vtot_delta,vbur_ovbur_max_delta,vbur_ovbur_min_delta,vbur_ovtot_max_delta,vbur_ovtot_min_delta,vbur_qvbur_max_delta,vbur_qvbur_min_delta,vbur_qvtot_max_delta,vbur_qvtot_min_delta,vbur_vbur_delta,dipolemoment_vburminconf,pyr_P_vburminconf,pyr_alpha_vburminconf,qpole_amp_vburminconf,qpoletens_xx_vburminconf,qpoletens_yy_vburminconf,qpoletens_zz_vburminconf,sterimol_B1_vburminconf,sterimol_B5_vburminconf,sterimol_L_vburminconf,sterimol_burB1_vburminconf,sterimol_burB5_vburminconf,sterimol_burL_vburminconf,vbur_far_vbur_vburminconf,vbur_far_vtot_vburminconf,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_vburminconf,vbur_near_vbur_vburminconf,vbur_near_vtot_vburminconf,vbur_ovbur_max_vburminconf,vbur_ovbur_min_vburminconf,vbur_ovtot_max_vburminconf,vbur_ovtot_min_vburminconf,vbur_qvbur_max_vburminconf,vbur_qvbur_min_vburminconf,vbur_qvtot_max_vburminconf,vbur_qvtot_min_vburminconf,vbur_vbur_vburminconf,E_oxidation_boltzmann_average,E_reduction_boltzmann_average,E_solv_cds_boltzmann_average,E_solv_elstat_boltzmann_average,E_solv_total_boltzmann_average,Pint_P_int_boltzmann_average,Pint_P_max_boltzmann_average,Pint_P_min_boltzmann_average,Pint_dP_boltzmann_average,dipolemoment_boltzmann_average,efg_amp_P_boltzmann_average,efgtens_xx_P_boltzmann_average,efgtens_yy_P_boltzmann_average,efgtens_zz_P_boltzmann_average,fmo_e_homo_boltzmann_average,fmo_e_lumo_boltzmann_average,fmo_eta_boltzmann_average,fmo_mu_boltzmann_average,fmo_omega_boltzmann_average,fukui_m_boltzmann_average,fukui_p_boltzmann_average,nbo_P_boltzmann_average,nbo_P_ra_boltzmann_average,nbo_P_rc_boltzmann_average,nbo_bd_e_avg_boltzmann_average,nbo_bd_e_max_boltzmann_average,nbo_bd_occ_avg_boltzmann_average,nbo_bd_occ_min_boltzmann_average,nbo_bds_e_avg_boltzmann_average,nbo_bds_e_min_boltzmann_average,nbo_bds_occ_avg_boltzmann_average,nbo_bds_occ_max_boltzmann_average,nbo_lp_P_e_boltzmann_average,nbo_lp_P_occ_boltzmann_average,nbo_lp_P_percent_s_boltzmann_average,nmr_P_boltzmann_average,nmrtens_sxx_P_boltzmann_average,nmrtens_syy_P_boltzmann_average,nmrtens_szz_P_boltzmann_average,nuesp_P_boltzmann_average,pyr_P_boltzmann_average,pyr_alpha_boltzmann_average,qpole_amp_boltzmann_average,qpoletens_xx_boltzmann_average,qpoletens_yy_boltzmann_average,qpoletens_zz_boltzmann_average,somo_ra_boltzmann_average,somo_rc_boltzmann_average,sphericity_boltzmann_average,spindens_P_ra_boltzmann_average,spindens_P_rc_boltzmann_average,sterimol_B1_boltzmann_average,sterimol_B5_boltzmann_average,sterimol_L_boltzmann_average,sterimol_burB1_boltzmann_average,sterimol_burB5_boltzmann_average,sterimol_burL_boltzmann_average,surface_area_boltzmann_average,vbur_far_vbur_boltzmann_average,vbur_far_vtot_boltzmann_average,vbur_max_delta_qvbur_boltzmann_average,vbur_max_delta_qvtot_boltzmann_average,vbur_near_vbur_boltzmann_average,vbur_near_vtot_boltzmann_average,vbur_ovbur_max_boltzmann_average,vbur_ovbur_min_boltzmann_average,vbur_ovtot_max_boltzmann_average,vbur_ovtot_min_boltzmann_average,vbur_qvbur_max_boltzmann_average,vbur_qvbur_min_boltzmann_average,vbur_qvtot_max_boltzmann_average,vbur_qvtot_min_boltzmann_average,vbur_ratio_vbur_vtot_boltzmann_average,vbur_vbur_boltzmann_average,vbur_vtot_boltzmann_average,vmin_r_boltzmann_average,vmin_vmin_boltzmann_average,volume_boltzmann_average
20305,CC(C)(C)P(c1ccc(Cl)cc1Cl)C(C)(C)C,1.3253535,0.84791964,30.0865,4.9527397,2.9097114,0.2213903,-2.2957163,3.900557,7.0730286,7.504555,3.8781445,5.9427514,7.01388,4.5974774,9.615286,9.498607,62.94403,68.62832,284.56442,20.166523,-0.17542739,104.063835,-0.30590662,22.384182,13.1748085,129.76765,50.37972,73.55943,1.2825413,0.8307916,28.01769,4.088915,2.6345744,0.15159546,-3.886186,3.9811118,6.832147,7.5037894,3.9823725,5.9919786,7.024332,6.5336666,19.1447,7.5339155,74.26777,68.77076,297.22452,19.770206,0.069556646,110.75002,0.07205601,23.561834,14.618299,129.2331,53.031937,76.0025,0.21242628,0.021809345,1.6924372,0.5952255,-0.13410091,0.01312962,0.7200288,-0.1596856,0.124472216,-0.009301977,-0.110470116,0.19056803,0.09138353,-1.4586416,-8.451614,0.42776784,-4.727994,0.7196686,-5.4890766,0.030627606,-0.21882075,-5.678576,-0.041783057,-0.72164917,-0.08521637,-10.801732,1.7132138,-0.86354595,1.1373292,0.8335075,29.556248,5.656241,3.4996045,0.70337313,-4.4353075,3.7888672,7.2821903,7.2777133,3.7129946,6.010606,7.066283,8.137009,18.744982,9.024006,64.31932,68.12068,282.27545,19.856024,0.031605914,105.95281,0.004581218,24.266638,14.1414,128.71301,46.062588,77.29539,0.2821874,0.014348594,-5.746835,-4.42132,-10.213143,18.912455,32.835766,12.848051,3.5315063,2.2471697,1.7994369,-0.85187733,-0.64276063,1.472086,-0.2318934,-0.035140295,0.1981134,-0.13331205,0.046751507,0.5728431,0.04912326,0.7906753,0.73210305,1.2981322,-0.456185,-0.43976286,1.9459082,1.9338259,0.1848035,0.17111042,0.051851034,0.06124887,-0.3027691,1.9206538,49.820778,260.51474,224.04005,266.62448,297.66037,-54.18473,0.83786404,28.445229,4.890072,3.3282754,-0.06232807,-3.3554273,0.063734025,-0.40840843,0.82231057,0.055553064,0.71100485,3.8473146,6.850318,7.492922,3.7716255,5.9889736,7.118507,304.8451,5.730041,8.534739,10.517275,74.784256,67.52747,298.4481,19.665867,0.060671587,107.93023,0.09311953,24.39707,13.078888,127.71728,44.894295,0.24614845,72.15178,313.28134,1.8244675,-0.05715835,367.8821
20320,CC(C)(C)P(c1cccc2c1OCO2)C(C)(C)C,2.2921038,0.85850453,29.192183,7.6356325,5.590162,1.1411636,-2.722187,3.8902922,6.7949243,7.6549478,3.7615502,6.5515842,6.906789,4.3266253,9.770857,12.804935,63.610115,65.84532,278.78024,20.001362,-0.23658353,104.3477,-0.38915464,23.49659,13.131593,125.83066,42.865284,69.84641,0.9401968,0.83053756,26.57862,3.5512917,1.7605294,-0.5264729,-5.812671,3.7978466,6.200732,7.415478,3.930844,6.042711,7.0186896,11.117714,18.401926,8.068212,70.37989,65.906784,287.8693,19.286856,0.030356342,107.47085,0.013298139,24.259882,14.000294,129.43288,46.546036,74.686295,0.4930405,0.025903642,2.3672554,3.2314634,1.8103808,1.813024,2.7515607,0.055439346,0.24430664,0.36827928,0.0594347,0.2256332,-0.020034423,-0.8104086,-6.631009,1.1911517,14.696771,0.97552276,-7.5877733,-0.16229951,-0.13639468,-2.4805725,-0.16456689,0.2719286,0.35359016,-3.0178738,-0.9061515,0.18154407,1.6779081,0.8408499,29.472942,5.173323,3.9282198,0.38346973,-3.8858106,3.7206278,6.387461,7.747035,3.6295605,5.9796443,7.0598483,9.105747,20.7618,10.086499,65.402,65.834305,275.27426,19.568872,0.006194463,103.95504,-0.0057985955,24.480942,14.041902,119.63297,41.639515,73.64323,0.26954854,0.028122177,-3.4876728,-6.1635776,-9.663301,18.58051,32.09957,12.184901,3.5888338,2.09825,1.8141083,-0.8423439,-0.66494095,1.4955174,-0.220624,-0.022938745,0.19759525,-0.12175902,0.038497686,0.4705285,0.04969264,0.7838484,0.7397029,1.2249804,-0.44933867,-0.43043453,1.9471133,1.9351653,0.19645293,0.18211766,0.0506789,0.059382364,-0.29457512,1.9249463,49.869385,260.29205,235.59216,277.02847,301.8415,-54.191643,0.8451487,27.834314,6.1875443,4.0993905,0.33328822,-4.6448593,0.077655144,-0.38484445,0.8187586,0.05897039,0.5651813,3.7595813,6.8340716,7.4398465,3.691022,6.1918116,7.045993,300.27728,5.012031,10.423875,10.505407,82.57772,64.681076,287.4355,19.150093,-0.0039665354,109.18776,-0.09986944,23.459427,12.827053,125.77422,36.603313,0.2321122,70.47376,300.55356,1.796611,-0.06407188,358.26987
20329,CC(C)(C)P(c1ccccc1Br)C(C)(C)C,1.6264666,0.8453067,30.642506,5.5036416,3.500596,-0.03439028,-2.413346,3.8385134,6.1575217,7.0902534,3.900463,6.037095,6.9015303,7.342826,10.829232,11.039374,54.7339,72.54492,261.61002,20.895,0.07381113,84.69202,-0.10526038,22.257233,15.065899,97.62873,50.34812,81.49732,0.9429229,0.8260542,28.067343,3.4419718,2.304147,-0.80514205,-3.764794,3.780814,6.0575843,7.3349843,3.8681118,6.0849557,7.0039062,9.523849,17.974594,9.755032,65.36416,68.45943,276.18634,20.151072,0.036310818,96.105545,-0.021597879,25.615774,14.69277,118.60911,50.66535,78.087036,0.39203936,0.0235216,1.7807752,1.043247,0.52582544,0.47024,1.296678,-0.048061553,0.4557957,-0.18419784,-0.05224093,0.20250364,0.23957278,0.72509617,-9.640274,-0.780644,1.2416975,3.2657642,-7.542026,-0.17397475,-0.11474876,-6.826668,-0.12202705,-1.541708,1.6110411,-10.604316,-0.55874383,7.005417,1.1105489,0.8279163,30.573978,5.901868,4.1983495,-0.06815401,-3.125026,3.906762,6.314024,7.243258,3.8437493,6.1043043,7.1270366,7.5581408,19.516743,10.432892,62.957314,68.11568,260.36905,20.042662,0.015008217,93.0468,-0.031163564,25.722527,14.612968,117.20484,48.657005,78.40266,0.27754492,0.023063444,-5.836888,-4.343826,-10.20623,19.05913,32.614265,13.127311,3.462607,2.4860485,1.8066919,-0.89657766,-0.601221,1.4751477,-0.22633795,-0.028449778,0.19607171,-0.12915513,0.04143231,0.59827673,0.04790313,0.78747225,0.7457934,1.3390377,-0.4518981,-0.43353418,1.9453212,1.9334893,0.19014987,0.1730109,0.05277217,0.06261288,-0.29850462,1.9212466,50.086308,257.83163,213.13306,263.65775,287.4481,-54.189167,0.83577424,28.747658,4.8774962,3.0883212,-0.16401163,-3.3498862,0.07447408,-0.40516227,0.8376505,0.04655902,0.7390345,3.9339483,6.1322427,7.110227,3.8577247,6.032116,7.119791,282.92725,6.10728,10.633343,10.348125,64.28782,69.00727,278.57983,19.86943,0.044151064,95.1569,-0.15321891,25.263409,13.359903,113.67544,48.770325,0.2616196,75.431465,295.71393,1.8151124,-0.06218044,352.78592
20332,CC(C)(C)P(c1ccccc1Cl)C(C)(C)C,1.2908794,0.8452427,30.572872,5.099544,3.2129126,0.14066699,-2.5231216,3.852611,6.3105597,7.1149783,3.8925931,6.1372204,6.9234095,5.0822234,9.059683,12.12083,55.252163,68.84713,260.51245,21.029392,-0.24372342,91.45167,-0.38977948,23.68056,13.856769,110.259575,48.799873,74.228966,1.1858431,0.826788,28.226572,4.2850738,3.0334466,0.4439995,-3.8150318,3.8492446,6.0670514,7.3047385,3.967681,6.0341454,7.045306,9.406556,18.68732,9.778316,66.24536,69.47085,278.6301,20.369766,0.051652614,97.59052,0.065014735,25.7795,14.686316,120.941086,51.169796,79.34673,0.1531203,0.021193953,1.5862131,0.06642339,-0.09015988,-0.24533795,0.5719328,-0.13024205,0.13749099,-0.054739438,-0.11190618,0.27747923,0.075772315,-1.0958604,-9.334931,0.32076758,2.4734066,0.44157714,-8.094201,-0.36086076,-0.24253011,-1.9045606,-0.064347744,-0.84575206,0.4665032,-4.421732,-0.5994946,0.09687056,1.1752337,0.8270368,30.59409,5.715276,3.6778011,0.39186502,-4.457494,3.8308318,6.313641,7.1608667,3.8273575,6.005518,7.0452952,7.7690144,20.434809,10.424696,58.977676,69.04846,258.76538,20.336367,0.028295754,96.21019,0.011690847,25.99099,14.352718,117.60974,48.18354,79.33918,0.2787773,0.02323702,-5.202407,-4.5539293,-9.791244,18.756462,32.52847,12.970144,3.4086714,1.977044,1.7935808,-0.8622521,-0.63202935,1.4687513,-0.22737186,-0.029349092,0.19823337,-0.12906645,0.042011738,0.60267663,0.046388462,0.7883813,0.7315229,1.3234711,-0.451052,-0.43191025,1.9457409,1.934161,0.19074482,0.17460097,0.051906962,0.062150866,-0.2977977,1.9204851,49.739574,257.92355,223.63571,265.4965,289.3017,-54.189106,0.83522224,28.82549,4.656771,3.39568,0.009169619,-3.5403333,0.07364835,-0.40942797,0.8356537,0.054207288,0.7509363,3.868089,6.281137,7.0592313,3.8621747,6.0718656,7.083534,284.10327,6.1712637,9.955794,11.015812,65.70788,68.21807,276.86984,19.864132,0.07368947,94.06752,-0.003921058,24.483536,13.338158,116.564255,47.59255,0.26151282,74.219246,290.98694,1.8091346,-0.061802242,346.99646
21532,CC(C)(C)P([Si](C)(C)C(C)(C)C)[Si](C)(C)C(C)(C)C,0.8703675,0.8854077,31.137714,4.169214,1.6342576,1.3133234,-1.4529049,4.6526628,6.2044897,8.575464,4.4022565,6.4056873,7.487712,7.387762,20.377617,7.1072454,50.160183,73.13731,385.2483,19.813889,0.94114333,130.84018,0.6719724,23.487213,14.89804,134.30614,76.308655,81.18437,1.0044556,0.8664688,23.797377,2.9714537,1.440289,0.060069818,-3.2835817,4.522817,6.0358963,7.220295,4.30308,5.9749365,7.1881237,2.4224858,-1.0577643,4.5361714,19.426863,63.02563,377.4403,17.981522,0.077571146,113.13769,0.12669204,16.369022,12.347651,119.16934,69.81821,60.98724,0.07955417,0.05244433,5.23407,0.11734464,0.1510564,0.8942027,0.07902312,0.32424298,-0.051924694,1.0999026,0.1390775,0.49758282,0.7289117,3.7780037,14.562726,6.507614,24.734886,8.241356,11.920227,2.1288228,0.64615995,26.665897,-0.11522122,7.1591396,2.7215543,26.573423,2.6417081,12.953819,1.1073909,0.83102095,32.05277,3.4527724,2.333131,0.5101644,-2.745742,4.790503,6.3367405,7.8410945,4.6950164,6.0870667,7.4919753,5.0662107,8.096782,3.470422,39.955116,62.912445,381.69363,17.672844,0.062081404,123.05334,0.03639782,17.676277,13.150247,128.54,75.065285,59.748646,0.26914302,0.06071253,-3.3038454,-4.6098576,-8.02472,19.392776,35.58339,13.5424,3.7924402,1.2580026,1.3962733,-0.75684196,-0.4526987,1.0109165,-0.21856591,0.026059683,0.23998183,-0.09950889,0.019913347,0.58588856,0.084577315,-0.107199326,-0.056959316,0.5144652,-0.39589334,-0.3431708,1.9353439,1.9233811,0.17243694,0.1592392,0.052037723,0.06239676,-0.2932828,1.9109702,47.604046,408.33606,325.11008,349.2063,441.40256,-54.217243,0.8821279,23.674276,3.8301868,1.8623809,0.7731996,-2.3376088,0.099978976,-0.40779558,0.8200905,0.14264847,0.8327434,4.630908,6.508098,7.2776594,4.3466196,6.2806015,7.519872,368.2398,4.729454,14.22798,6.484943,37.2335,69.879944,379.1629,19.947548,0.43375087,123.643074,0.19610576,23.22142,13.364297,130.27484,63.679943,0.19345555,74.350395,392.6378,1.8291849,-0.05358933,491.28397
30129,CC(C)=C(C)P(C(C)=C(C)C)C(C)(C)C,0.5802655,0.89651835,29.409054,4.741572,2.7221048,1.1516634,-1.3830837,4.2692904,6.074155,7.026813,4.114178,5.9310246,6.9850793,2.9887965,2.620362,12.062184,37.049095,66.05109,260.83392,20.79962,1.497245,84.12703,0.42686498,19.561745,13.641983,80.53011,51.093987,70.487816,0.943445,0.83084965,23.36018,2.0983489,1.7343463,-0.24025886,-3.4031284,3.456895,5.774243,6.564551,3.4195657,5.8371053,6.705607,0.026735673,-10.452997,6.8495526,17.91752,65.56588,278.50467,20.485968,0.057274587,81.74762,0.0950454,17.278458,11.93457,84.56511,39.13865,66.59152,-0.39427873,0.054614253,6.4616647,1.5050001,0.33969682,1.437176,1.0945224,0.7076107,0.037816804,0.19218683,0.5752102,0.095575154,0.46799877,-2.9057553,-7.029752,2.662538,8.259318,1.7259116,-13.058481,1.4253443,1.4871925,0.5367464,2.7148852,2.330865,0.82389843,-0.26933974,20.489927,-3.0814862,0.5446169,0.8340489,29.492039,3.3938825,2.8422136,0.42296025,-3.1216984,3.8285017,6.0785246,7.2377076,3.7978268,5.6904573,6.9627066,-0.1366804,-2.9988613,6.385476,31.373611,65.26035,271.93268,20.869743,0.06628198,87.589355,0.012100583,21.24174,12.27265,81.37083,48.935448,68.0065,0.27098522,0.058589596,-4.271086,-3.7629073,-7.994057,18.098011,31.155254,12.627686,3.4241114,1.0710644,1.8372409,-0.9139517,-0.73198766,1.4920764,-0.21681124,0.014029991,0.22780254,-0.10039157,0.021508457,0.4038901,0.073180564,0.754428,0.66623026,1.1835469,-0.44434538,-0.4244552,1.9470539,1.938859,0.21285121,0.18548,0.058783896,0.062084254,-0.29391268,1.9122564,50.772133,263.69565,236.91379,270.42007,316.12378,-54.202835,0.8737908,25.75731,3.270011,1.0450991,0.22225013,-2.2169895,0.10304657,-0.4046373,0.81864583,0.087478146,0.56763655,3.9498692,6.2860866,6.4623623,3.878757,6.075819,6.6043644,286.36954,4.491811,2.0503302,7.050909,21.765736,67.8124,291.54037,20.153004,0.13540828,73.44474,0.18700409,22.072607,13.055203,68.987,47.134335,0.26605833,71.824,282.2759,1.8070145,-0.05745848,350.04385
30132,CC(C)=C(C)P(C(C)=C(C)C)[Si](C)(C)C(C)(C)C,0.65943724,0.92614764,29.48287,4.67897,2.8609872,1.5127866,-0.8118435,4.730714,6.2031403,7.8601837,4.46436,6.290707,7.6423345,5.484979,8.896808,13.080726,53.456985,70.09149,337.89127,20.781605,1.1713282,115.749275,0.64101034,19.822037,14.773894,113.55496,61.710373,75.7864,0.81111425,0.85111326,19.281246,1.9592447,1.8230045,-0.93362665,-3.1685364,3.6215317,5.8899755,6.6099715,3.58363,6.067905,7.2158923,-0.08364184,-16.659048,7.020694,24.423567,63.376266,343.11023,18.966368,0.08130895,96.892105,0.12940548,17.796013,10.938111,98.55711,41.999386,63.74269,-0.0048082722,0.07325223,7.933027,3.5838842,1.3572534,2.2467656,2.0164967,1.0644175,0.16501983,0.94272316,0.9667213,0.29303566,1.001264,0.044466108,2.728428,5.019601,26.083324,8.785627,-1.0089666,3.2658827,1.3743873,16.130394,1.17686,5.348866,3.2476172,16.604557,29.428625,6.38201,0.6059558,0.8456724,30.027891,3.678824,2.8010175,0.49310124,-5.1239743,4.1734715,6.3491144,7.774981,4.011907,5.9157753,7.6588273,0.16779111,-9.684245,5.788501,35.833523,62.573956,348.0635,18.727175,0.08237605,104.56557,0.04774706,20.710468,11.817929,96.26896,60.258762,64.59335,0.26754984,0.05524101,-4.186883,-4.337856,-8.506187,18.968943,33.757565,12.987568,3.7277465,1.1591,1.6488202,-0.8543805,-0.5195049,1.2870566,-0.2159251,0.013565413,0.22838199,-0.09815909,0.020275408,0.42462382,0.06213579,0.32237276,0.255677,0.6834343,-0.42634815,-0.39259243,1.943009,1.935528,0.20574337,0.17924732,0.05717412,0.06466909,-0.29702607,1.9006311,49.467766,352.09827,247.09535,312.68784,404.84235,-54.210148,0.89923316,21.060745,2.2034829,1.140697,0.1595882,-1.615596,0.09618845,-0.39842325,0.7949285,0.08975371,0.6228339,4.145129,6.8701415,6.549822,3.9551091,6.187819,7.3690143,347.17908,5.4714727,2.4922404,8.48337,28.773106,69.79915,347.93112,20.47057,0.30854788,91.65415,0.33538017,25.433475,12.414366,93.97294,58.31918,0.22584176,74.31096,351.88046,1.8408265,-0.049094826,435.21512
30413,CC(C)=C(C)P(C(C)=C(C)C)c1c(C)cccc1C,1.2810924,0.8804806,29.190882,6.172056,4.6342216,-0.21995926,-2.3565207,4.4452767,6.873354,7.5281243,4.3558493,6.06459,7.500404,4.7528954,4.815542,16.118984,52.564255,68.7608,311.67682,21.224318,1.2716742,101.20086,0.24609892,24.704947,14.268373,96.53795,54.381058,75.03402,0.82864755,0.84411174,22.963634,3.5129342,3.000972,-0.79497766,-4.355677,3.4711607,6.2607136,6.737652,3.475878,6.0758853,7.069474,1.6992818,-10.799957,8.691356,33.450264,67.66714,322.71805,21.75566,0.01786614,95.58035,0.09271597,22.196308,11.107369,101.24329,40.111057,69.86172,-0.05449685,0.04812598,4.714151,2.467204,1.1086622,2.2290835,1.3435941,1.0373137,-0.010140842,0.42029586,0.93579483,0.26299784,0.87330365,-1.2685369,-3.841936,4.1518164,12.536876,2.4223511,-7.195535,2.3801756,1.5974952,9.386308,1.1954206,3.8298213,2.4073253,3.9841263,31.30636,-1.5939672,0.936795,0.84286976,29.525057,5.4952545,3.8513112,0.23520274,-4.1477013,3.5513737,6.6095304,7.758892,3.5939636,6.1426573,7.253552,0.7715459,-5.9752655,8.658318,44.355644,66.41793,320.22098,21.355501,0.05547313,102.294106,0.0035515912,24.269901,12.201788,94.97449,50.994987,71.389,0.25936848,0.0366805,-5.7322707,-5.076537,-10.581644,18.993322,33.611107,12.662175,3.8728158,1.337512,1.8358233,-0.77092683,-0.77957535,1.4902214,-0.21012606,-0.008263358,0.20205633,-0.105637744,0.031400196,0.35585168,0.0570531,0.7642196,0.67361134,1.1437956,-0.46122095,-0.4486279,1.950584,1.9483786,0.23328497,0.20661953,0.054602694,0.05894301,-0.28853354,1.8879793,48.59179,299.57355,250.63196,310.17245,337.8564,-54.19595,0.85652244,24.862953,4.6387224,2.8096633,0.035012364,-3.1222377,0.08000385,-0.37854254,0.784158,0.056887347,0.46924078,4.0828514,7.1287775,7.332692,3.6823103,6.270241,7.0415773,325.62198,7.6294875,2.2807374,11.987757,47.497467,70.83111,324.269,20.56072,0.25587478,95.00519,0.09889706,25.995327,11.901659,94.11718,50.329117,0.23443376,76.40812,331.20447,1.798268,-0.049514297,398.16183
30534,CC(C)=C(C)P(C(C)=C(C)C)C12CC3CC(CC(C3)C1)C2,0.7791553,0.89871126,29.719545,5.2468076,3.3904295,1.0453255,-2.235755,4.727358,6.8696575,7.6452646,4.541072,6.382049,7.17193,3.5122323,3.2492735,17.139288,60.137794,68.079,336.79465,20.244974,1.1910052,118.45721,0.4368162,26.791834,14.932508,117.05321,63.15893,73.4024,1.0119262,0.8384499,22.882366,2.5963473,1.8550929,-1.2016159,-4.0072346,3.6812313,6.373655,6.7924833,3.643419,6.2996554,6.888297,0.9977463,-10.456875,6.259081,34.28514,65.15809,345.85574,19.33646,0.022392858,103.931625,0.052361783,17.694908,11.134216,110.51792,45.469337,64.49496,-0.10807317,0.06380778,7.0419416,2.2442236,0.9589069,1.6905239,1.6934564,0.9429223,0.1085415,0.30708033,0.9008556,0.21395472,0.4938528,-0.17035684,-4.2749705,5.510741,17.364214,3.8716245,-4.6722746,2.4970646,1.2673965,5.878783,0.8689326,5.3238554,2.3667681,3.460286,30.256273,1.3248708,1.0806601,0.84065044,29.283676,4.3163333,3.2483146,0.703594,-4.4464107,4.156243,6.598858,7.643463,3.892857,6.203377,7.1186676,-0.77850807,-7.109244,6.969536,58.664455,64.55804,343.9683,19.716349,-0.049437746,117.12676,-0.08504426,21.19154,12.101901,110.24993,55.369064,64.64618,0.26802158,0.04485113,-7.412573,-3.873534,-11.384822,19.287256,33.31683,13.157621,3.7096238,0.9047011,1.8018907,-0.85144967,-0.6932898,1.4506925,-0.21633531,0.0036824793,0.22350465,-0.104721405,0.02411176,0.43814382,0.06829432,0.759712,0.6561578,1.2319487,-0.4454229,-0.43507656,1.9486833,1.9466481,0.21833163,0.19868514,0.054438528,0.059044104,-0.29261523,1.912776,50.315132,281.32184,222.72563,283.88666,318.60852,-54.20059,0.881014,24.211418,3.6967323,1.8728387,0.22236636,-2.3725302,0.08580369,-0.38572058,0.7847089,0.07686973,0.607044,4.2312617,7.0122085,6.7830887,4.0787663,6.405564,6.81301,347.79846,5.133623,-0.53518265,7.160603,36.51586,68.74249,347.3692,20.010426,0.1749767,97.80326,0.054773293,23.16781,12.49065,97.346436,57.436607,0.20597339,72.51697,351.68625,1.8253692,-0.056724075,435.66
136822,CC(C)c1cccc(C(C)C)c1P(C)C,1.028708,0.85006386,25.540834,4.147266,2.3250225,0.7932235,-1.9978383,3.0705388,7.405438,8.814245,3.0805695,6.416369,7.5349655,17.34675,24.176792,17.391579,80.748474,56.80309,240.76178,21.57423,2.864959,118.18447,-0.29347688,28.99892,12.249087,144.69482,31.211271,73.50214,1.054187,0.85809976,27.380987,3.0780468,2.4525163,0.45760483,-3.5512183,3.2161531,6.6233506,7.712409,3.285863,6.009811,7.0798454,7.772065,13.250837,10.018919,77.852776,55.454037,242.19414,18.926315,2.4066987,116.561516,0.11953824,26.58898,13.014929,131.42606,29.328424,75.3582,0.013782196,0.006613289,1.9864644,0.7920472,0.34489623,0.73838735,1.0944012,0.043021727,0.8186304,1.2301438,-0.058920395,0.7511518,0.48519164,3.2349412,0.03097051,4.269227,9.144962,3.4283993,0.14637132,1.9511191,0.3786529,-0.03355902,-0.5411424,6.1231575,0.5227301,3.7199888,-2.4675174,3.9040542,0.96137214,0.8519041,24.682158,4.8094673,2.7025058,0.5581973,-3.7595322,3.1445053,6.993346,8.250159,3.269022,6.2237186,7.3822074,19.40722,18.861694,11.674466,82.67021,54.942036,239.96852,18.898796,0.9785345,126.71267,0.354571,25.663961,15.8367815,121.73566,34.27883,78.44998,0.27686068,0.029073436,-3.3050656,-4.60449,-7.9601173,18.664446,33.786243,12.688702,3.8886998,1.1270909,1.8619918,-0.82568926,-0.6912781,1.5214571,-0.22199364,-0.020424934,0.20644061,-0.12259792,0.037620224,0.48576018,0.05994685,0.7624099,0.6861253,1.2600905,-0.46733752,-0.46067795,1.969652,1.9588946,0.21094365,0.20497349,0.03295961,0.045530632,-0.29887164,1.9126164,48.51077,330.86783,286.4579,335.28192,395.16684,-54.187183,0.8357237,25.955965,3.8201606,2.1041942,-0.13714129,-2.7099068,0.07594671,-0.38940522,0.8117504,0.06109611,0.6577392,3.1801438,7.286938,8.170941,3.1063688,6.2914915,7.390867,278.6494,16.705679,20.685406,13.67217,100.76197,53.94633,239.75166,19.135244,2.3323514,122.11295,0.19771473,24.599785,11.072448,137.3555,30.649036,0.23891145,68.69079,270.22723,1.7722347,-0.050981205,328.8089
